YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,30-90 14 STREET,17,11830,2942500
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,12-17 31ST AVE,16,10420,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,23-26 29TH AVENUE,6,3540,2050000
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,23-30 31ST AVENUE,12,9500,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,23-36 31ST AVENUE,6,4515,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,27-09 NEWTOWN AVENUE,4,3500,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,26-46 28TH STREET,4,2300,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,25-08 NEWTOWN AVENUE,4,4187,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,30-61 CRESCENT STREET,4,3432,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,31-38 29TH STREET,21,18800,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,34-36 28TH STREET,6,4800,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,34-40 28TH STREET,6,4800,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,31-72 33RD STREET,6,4560,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,30-86 33RD STREET,8,4985,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,25-28 32ND STREET,6,3240,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,25-27 32ND STREET,6,2970,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,25-36 33RD STREET,5,3120,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-64 34TH STREET,5,3654,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,31-63 33RD STREET,30,22170,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,30-39 33RD STREET,7,5500,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,30-23 33RD STREET,7,5500,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,30-80 35TH STREET,6,4320,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,30-82 35 STREET,6,4320,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,30-84 35 STREET,6,4320,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,34-10 28TH AVENUE,6,6300,1741795
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,25-55 33RD STREET,6,5520,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,31-31 35TH STREET,6,5025,1800000
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-85 37TH STREET,6,6120,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C7,41-16 34TH AVENUE,13,8532,3310000
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,32-68 41ST STREET,20,9880,1690673
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C4,40-18 31ST AVENUE,6,5155,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,43-01 34TH AVENUE,6,3750,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-28 44TH STREET,6,3780,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-58 44TH STREET,6,3780,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,30-13 43RD STREET,10,5022,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,43-16 30TH AVENUE,6,4960,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,30-12 44 ST,6,5826,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,30-44 44TH STREET,6,5570,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,30-54 44TH STREET,6,5570,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,44-15 34 AVENUE,28,20749,5823735
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,44-01 34TH AVENUE,28,20749,5462175
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,32-79 44TH STREET,23,18200,5047525
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-72 45TH STREET,5,2640,1800000
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,32-84 45TH STREET,23,18200,4116565
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,32-24 46TH STREET,4,2520,990000
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,31-59 44TH STREET,6,3660,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,44-11 31ST AVENUE,8,6496,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,30-52 45TH STREET,6,3600,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,44-10 25 AVENUE,6,4878,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,28-14 47TH STREET,6,5250,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,47-17 30TH AVENUE,6,5832,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-12 48TH STREET,6,5712,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-18 48TH STREET,6,5712,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-28 48TH STREET,6,5712,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,3228 48 STREET,6,5712,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,3228 48TH STREET,6,5712,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,31-35 47TH STREET,6,3660,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-49 48TH STREET,6,5550,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,32-25 48TH STREET,6,5550,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,30-67 49TH STREET,6,5250,2750000
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,42-15 23RD AVENUE,6,3780,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,22-48 41ST STREET,4,3450,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,20-15 STEINWAY STREET,5,3450,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,22-22 STEINWAY STREET,13,12253,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,21-03 38TH STREET,6,4500,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,22-71 33RD STREET,6,3864,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,22-67 33RD STREET,6,2070,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,29-06 24TH AVENUE,6,5250,1983231
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,24-56 29 STREET,6,4950,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,2460 29TH STREET,6,4950,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,23-20 29TH STREET,4,2820,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,21-27 29 STREET,4,2232,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,21-27 29TH STREET,4,2232,1500000
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,20-53 29TH STREET,6,5045,254563
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,26-11 24TH AVENUE,6,4680,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,26-17 24TH AVENUE,6,4680,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,22-60 27TH STREET,6,3600,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,25-34 27TH STREET,4,6875,426453
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,25-36 27TH STREET,4,6875,426453
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,22-35 23RD STREET,6,2720,2469000
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,21-05 25 ROAD,4,2582,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,25-45 22ND STREET,6,2400,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C1,25-27 25TH ROAD,14,15274,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C2,18-37 DITMARS BOULEVARD,6,5160,0
2020,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS,C3,26-18 4 STREET,4,4021,3300000
2020,4,ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,D3,11-07 WELLING COURT,28,27145,0
2020,4,ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,D7,3101 21ST STREET,7,5584,3500000
2020,4,ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,D1,31-65 29TH STREET,48,39549,16769500
2020,4,ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,D6,25-40 31ST STREET,17,14180,0
2020,4,ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,D1,25-98 36TH STREET,60,50910,15600000
2020,4,ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,D7,"21-37 33RD STREET, 2E",25,23857,0
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"30-83 CRESCENT STREET, 2C",,,299000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"30-83 CRESCENT STREET, D1",,,0
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-75 38TH STREET, B1",,,540000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-75 38TH STREET, C3",,,599000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-75 38TH STREET, C5",,,740000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"2475 38 STREET, 11103",,,575000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-65 38 STREET, B2",,,500000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-65 38TH STREET, A4",,,799000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-65 38TH STREET, A8",,,577348
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-65 38TH STREET, C11",,,0
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-65 38TH STREET, C7",,,390000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-51 38TH STREET, A7",,,480000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-51 38TH STREET, A9",,,800000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-51 38TH STREET, B3",,,625000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-51 38TH STREET, B5",,,739800
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-51 38TH STREET, C11",,,754000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-51 38TH STREET, C3",,,599000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-51 38TH STREET, D2",,,645000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-51 38TH STRET, D8D9",,,975000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-39 38TH STREET, A2",,,806291
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-39 38TH STREET, A6",,,899000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-39 38TH STREET, B6",,,599000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-39 38TH STREET, C2",,,565000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-39 38TH STREET, C7/C8",,,1150000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-39 38TH STREET, C9",,,569000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-39 38TH STREET, D1",,,625000
2020,4,ASTORIA,09 COOPS - WALKUP APARTMENTS,C6,"24-39 38TH STREET, D7",,,565000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-43 14TH STREET, 10C",,,495000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-47 14TH STREET, 11A",,,0
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-47 14TH STREET, 9B",,,580000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-55 14TH STREET, 3C",,,460000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-55 14TH STREET, 4C",,,475000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-55 14TH STREET, 6A",,,494000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-60 21 STREET, 15D",,,580000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-60 21 STREET, 7B",,,582000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-60 21ST STREET, 12D",,,600000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-60 21ST STREET, 9A",,,0
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-64 21 ST, 15A",,,460000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-64 21ST STREET, 14D",,,508000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-64 21ST STREET, 2D",,,450000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"3355 14TH STREET, 15A",,,525000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"3360 21 STREET, 3B",,,570000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"14-17 31ST AVENUE, 3F",,,0
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"1417 31ST AVENUE, 3C",,,323000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-20 33RD ROAD, 15C",,,0
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-25 34TH AVE, 5B",,,385000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-25 34TH AVENUE, 2C",,,570000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-25 34TH AVENUE, 6C",,,570000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-36 33RD ROAD, 3B",,,363000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-41 34TH AVE, 11D",,,500000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-41 34TH AVENUE, 9B",,,460000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-50 33RD ROAD, 11C",,,599000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-55 34TH AVENUE, 8A",,,385000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-55 34TH AVENUE, 9A",,,390000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-66 33RD ROAD, 8A",,,502500
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-71 34TH AVENUE, 8A",,,465000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-71 34TH AVENUE, 8C",,,466000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-80 33RD ROAD, 10B",,,393000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-85 34TH AVENUE, 6A",,,385000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"21-85 34TH AVENUE, 7C",,,359000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"2136 33RD ROAD, 14C",,,635000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"2136 33RD ROAD, 4D",,,600000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"2141 34TH AVENUE, 2D",,,459900
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"2141 34TH AVENUE, 8D",,,489000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"2180 33RD ROAD, 12C",,,360000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-34 CRESCENT STREET, 3A",,,454000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-47 14TH STREET, 10C",,,450000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-52 CRESCENT STREET, 9A",,,475000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"33-52 CRESCENT STREET, 9D",,,490000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"3334 CRESCENT STREET, 9B",,,460000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"31-85 CRESCENT STREET, 208",,,525000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"31-85 CRESCENT STREET, 311",,,632000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"31-85 CRESCENT STREET, L7",,,525000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"3185 CRESCENT STREET, 409",,,536000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"31-23 CRESCENT STREET, 5D",,,0
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"25-40 31ST AVENUE, 2M",,,0
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"25-40 31ST AVENUE, 3L",,,550000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"25-40 31ST AVENUE, 4K",,,0
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"25-40 31ST AVENUE, 6J",,,710000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"44-14 NEWTOWN ROAD, 3B",,,283000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"44-14 NEWTOWN ROAD, 5M",,,270000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"44-14 NEWTOWN ROAD, 5N",,,390000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"25-34 CRESCENT STREET, 4G",,,475000
2020,4,ASTORIA,10 COOPS - ELEVATOR APARTMENTS,D4,"25-34 CRESCENT STREET, 4N",,,450000
2020,4,ASTORIA,12 CONDOS - WALKUP APARTMENTS,R2,"12-14 31ST AVENUE, 6",1,0,0
2020,4,ASTORIA,12 CONDOS - WALKUP APARTMENTS,R2,"12-14 31ST AVENUE, 6",1,0,0
2020,4,ASTORIA,12 CONDOS - WALKUP APARTMENTS,R2,"12-14 31ST AVENUE, 6",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"11-24 31ST AVENUE, 3C",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"11-24 31ST AVENUE, 5B",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"11-24 31ST AVENUE, 6E",1,0,920000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"11-24 31ST AVENUE, 11E",1,0,990000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"11-24 31ST AVENUE, 12E",1,0,985000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,11-24 31ST AVENUE,1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3085 VERNON BLVD, 3N",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-85 VERNON BOULEVARD, PHA",1,0,1133000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-80 21ST STREET, 4A",1,0,830000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-80 21ST STREET, 4D",1,0,850000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-80 21ST STREET, 4E",1,0,890000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-80 21ST STREET, 6E",1,0,875000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-80 21ST STREET, PHC",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"14-33 31ST STREET, 5C",1,0,985000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"14-43 28TH AVENUE, BB-1",1,0,460000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-11 21ST STREET, 5F",1,0,1267721
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"21-24 30TH AVENUE, 2A",1,0,675000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"21-24 30TH AVENUE, 5B",1,0,700000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"21-17 31ST AVENUE, 4G",1,0,785000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"23-32 31ST DRIVE, 2R",1,0,699000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"23-37 31ST ROAD, 2B",1,0,628000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"23-23 31ST AVENUE, 2D",1,0,545000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"23-03 31ST AVENUE, 3C",1,0,680000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"23-03 31ST AVE, 4A",1,0,760000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"23-25 31ST AVENUE, 5B",1,0,670000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"2325 31 AVENUE, 6A",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-94 CRESCENT STREET, 5D",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"23-22 30TH ROAD, 9D",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"2525 NEWTOWN AVENUE, 4B",1,0,616000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"25-25 NEWTOWN AVENUE, 4D",1,0,515000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"25-25 NEWTOWN AVENUE, 6A",1,0,635000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"25-25 NEWTOWN AVENUE, 8D",1,0,599000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"27-17 CRESCENT STREET, 6-A",1,0,154841
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-44 29TH STREET, 3E",1,0,580000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-44 29TH STREET, 2L",1,0,465000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"30-44 29TH STREET, 3T",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"2510 31ST AVENUE, 2M",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"25-10 31ST AVENUE, 3J",1,0,475000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"2510 31ST AVENUE, 3K",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"25-10 31ST AVENUE, 4D",1,0,470000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"25-10 31ST AVENUE, 6F",1,0,490000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"28-18 ASTORIA BOULEVARD, 402",1,0,674082
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"28-18 ASTORIA BOULEVARD, 502",1,0,717866
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"28-18 ASTORIA BOULEVARD, 601",1,0,668079
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"28-18 ASTORIA BOULEVARD, 602",1,0,696483
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"28-18 ASTORIA BOULEVARD, 701",1,0,595676
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"28-18 ASTORIA BOULEVARD, 702",1,0,650000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"31-35 31ST ST, 304",1,0,635000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"31-35 31ST STREET, 612",1,0,0
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 1A",1,0,575000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 2A",1,0,850000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 2B",1,0,682228
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 2C",1,0,678155
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 2D",1,0,560000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 3A",1,0,901151
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 3B",1,0,662500
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 3C",1,0,680000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 3D",1,0,590585
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 4B",1,0,679548
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 4C",1,0,660000
2020,4,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,R4,"3110 28TH ROAD, 4D",1,0,575000
