YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3165 LAYTON AVE,1,1776,582000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1112 ELLSWORTH AVENUE,1,1653,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3213 LAYTON AVENUE,1,1215,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1155 THROGMORTON,1,1836,565000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,1162 THROGMORTON AVENUE,1,772,560000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3184 BAISLEY AVENUE,1,1500,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1159 VINCENT AVENUE,1,2328,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3250 FAIRMOUNT AVENUE,1,1758,499900
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3252 FAIRMOUNT AVENUE,1,1758,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1225 FAIRFAX AVENUE,1,1246,638500
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1218 FAIRFAX AVENUE,1,1944,628000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1215 THROGGMORTON AVENUE,1,1533,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,1316 KEARNEY AVENUE,1,2090,800000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3178 RAWLINS AVENUE,1,1482,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3165 WATERBURY AVENUE,1,778,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3151 WATERBURY AVENUE,1,2012,450000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3250 RAWLINS AVENUE,1,1976,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3254 RAWLINS AVENUE,1,2120,995000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3120 CONNELL PLACE,1,1944,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1367 KEARNEY AVENUE,1,1944,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1365 KEARNEY AVENUE,1,1944,665000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1391 KEARNEY AVENUE,1,2220,590000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3218 COUNTRY CLUB ROAD,1,1472,430000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3206 PARSIFAL PLACE,1,1548,605000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3169 PARSIFAL PLACE,1,1920,670000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3184 PARSIFAL PLACE,1,1280,605000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3170 PARSIFAL PLACE,1,1280,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3250 COUNTRY CLUB ROAD,1,1999,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1316 LOHENGRIN PLACE,1,2910,900000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1340 LOHENGRIN PLACE,1,1512,670000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3157 VALHALLA DRIVE,1,2321,560000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,1272 STADIUM AVENUE,1,2079,795000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3301 CAMPBELL DRIVE,1,2456,720000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3377 AGAR PLACE,1,1967,830000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A7,3421 COUNTRY CLUB ROAD,1,5501,1255000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3276 SPENCER DRIVE,1,1140,610000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3282 COUNTRY CLUB ROAD,1,2192,715000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3279 POLO PLACE,1,2192,787500
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3333 POLO PLACE,1,1614,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3384 CAMPBELL DRIVE,1,1560,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1422 STADIUM AVENUE,1,1944,610000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1430 STADIUM AVENUE,1,1836,575000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3204 RANDOLPH PLACE,1,2220,463600
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,1463 KENNELLWORTH PLACE,1,752,275000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3149 SPENCER DRIVE,1,1154,647000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1485 STADIUM AVENUE,1,1332,578000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1479 STADIUM AVENUE,1,1332,570000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A0,1440 MACDONOUGH PLACE,1,1739,483000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1466 DWIGHT PLACE,1,2941,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1466 DWIGHT PLACE,1,2941,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3132 SPENCER DRIVE,1,1098,575000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3135 COUNTRY CLUB ROAD,1,1494,255000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1518 MACDONOUGH PLACE,1,1836,565000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3154 MIDDLETOWN ROAD,1,1856,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3127 GRISWOLD AVENUE,1,1944,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1535 ROBERTSON PLACE,1,1520,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1529 ROBERTSON PLACE,1,2220,650000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1517 KENNELLWORTH PLACE,1,1512,729000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1526 KENNELLWORTH PLACE,1,1060,544774
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3184 AMPERE AVENUE,1,1785,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3210 AMPERE AVENUE,1,1732,535000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3211 GRISWOLD,1,2708,995000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3169 AMPERE,1,1230,540000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1635 OHM,1,1944,646000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1616 OHM AVENUE,1,2220,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1605 STADIUM AVENUE,1,2025,650000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3279 SPENCER DRIVE,1,1320,590000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3245 SPENCER DRIVE,1,1296,610000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3257 LUCERNE ST,1,804,550000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A6,3299 RADIO DRIVE,1,450,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1521 RESEARCH AVENUE,1,1683,658000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,1537 LIBRARY AVENUE,1,1088,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1653 RESEARCH AVENUE,1,1312,600000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A9,1627 RESEARCH AVENUE,1,1210,415000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,1650 RESEARCH AVENUE,1,1486,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1641 BAYVIEW AVENUE,1,1636,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1627 BAYVIEW AVENUE,1,1584,540000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,1618 BAY VIEW AVENUE,1,1724,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1639 BAYSHORE AVE,1,1836,659000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3185 BARKLEY AVENUE,1,1690,570000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3183 BARKLEY AVE,1,1690,645000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,935 VINCENT AVENUE,1,1836,520000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,3206 BARKLEY AVENUE,1,1208,499000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3238 LAYTON AVENUE,1,1116,180000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3242 LAYTON AVENUE,1,1116,525000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3252 LAYTON AVENUE,1,1678,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3256 LAYTON AVE,1,1678,560000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3273B BARKLEY AVENUE,1,593,245000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,1461 SHORE DRIVE,1,1173,385000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,1426 SHORE DRIVE,1,1600,700000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,918 CLARENCE,1,1387,365000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3289 LAFAYETTE AVENUE,1,596,200000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3287 LAFAYETTE AVENUE,1,654,372000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,845 WILCOX AVENUE,1,1182,620000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,714 THROGS NECK EXPWY SR,1,840,500000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3202 PHILIP AVENUE,1,1586,480000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,757 WILCOX AVENUE,1,1584,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,751 WILCOX AVENUE,1,1764,545000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,3235 RANDALL AVENUE,1,1750,575000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,718 WILCOX AVENUE,1,1062,320000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,720 WILCOX AVENUE,1,874,386250
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,734 WILCOX AVENUE,1,1074,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,762 WILCOX AVE,1,1485,555000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,632 THROGS NECK EXPRESSWAY,1,2092,575000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,617 VINCENT AVENUE,1,2006,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,609 VINCENT AVENUE,1,1806,575000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A1,669 WILCOX AVENUE,1,1120,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,665 WILCOX AVENUE,1,786,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A5,614 WILCOX AVENUE,1,1224,267000
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,611 CLARENCE AVENUE,1,582,0
2020,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,A2,3236 SCHLEY AVENUE,1,810,400000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,3146 FAIRMOUNT AVENUE,2,1520,465000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,3156 BAISLEY AVENUE,2,3990,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,3192 FAIRMOUNT AVENUE,2,1746,713400
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,1126 VINCENT AVENUE,2,2887,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,1162 ELLSWORTH AVENUE,2,1960,740000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,3209 FAIRMOUNT AVENUE,2,1920,620000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,1125 CLARENCE AVE,2,2443,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B9,1110 CLARENCE AVENUE,2,2070,756500
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B9,1114 CLARENCE AVENUE,2,2070,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,3266 WATERBURY AVE,2,1738,170000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,1220 FAIRFAX AVENUE,2,1734,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,3144 WATERBURY AVENUE,2,1872,700000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,3188 WATERBURY AVENUE,2,2567,775000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,3141 WATERBURY AVENUE,2,1604,525000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,3186 RAWLINS AVENUE,2,1730,658000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,3194 RAWLINS AVENUE,2,1530,55000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,3220 RAWLINS AVENUE,2,1915,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,3222 RAWLINS AVENUE,2,2127,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B2,3227 WATERBURY AVENUE,2,1694,710000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,3197 RAWLINS AVENUE,2,1512,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,1359 SIEGFRIED PLACE,2,3100,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B2,3149 COUNTRY CLUB ROAD,2,2372,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,3214 GRISWOLD AVENUE,2,2750,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,15-35 DWIGHT PLACE,2,2783,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,1517 DWIGHT PLACE,2,1940,825000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,1515 DWIGHT PLACE,2,1940,947000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B9,1549 ROBERTSON PLACE,2,700,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,1510 ROBERTSON PLACE,2,2982,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B2,1524 OHM AVENUE,2,2310,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,1620 KENNELLWORTH PLACE,2,1184,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,3287 SPENCER DRIVE,2,2065,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,1480 STADIUM AVENUE,2,2900,835000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,3266 GRISWOLD AVENUE,2,1880,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,S1,3284 AMPERE AVENUE,2,3528,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,1505 BAYVIEW AVENUE,2,781,625000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,1638 LIBRARY AVENUE,2,1645,890000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B2,1621 BAYSHORE AVENUE,2,2200,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,116 OUTLOOK AVE,2,3430,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,1021 THROGMORTON AVENUE,2,2800,950000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,1003 VINCENT AVENUE,2,1836,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,1030 THROGMORTON AVENUE,2,1816,765000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,1011 WILCOX AVE,2,2720,850000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B2,1002 WILCOX AVENUE,2,2076,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,921 CLARENCE AVENUE,2,1760,683800
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,905 CLARENCE AVENUE,2,2356,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B2,918 WILCOX AVENUE,2,3037,1221900
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B2,920 WILCOX AVENUE,2,3037,1200000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,930 WILCOX AVENUE,2,2880,850000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B2,3166 PHILIP AVE,2,3481,315000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B2,3166 PHILIP AVENUE,2,2400,543560
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,705 WILCOX AVENUE,2,2021,728220
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,3270 LAFAYETTE AVENUE,2,2236,0
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,836 DEAN AVE,2,3668,1525000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B1,640 THROGS NECK EXPRESSWAY,2,2585,735000
2020,2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,B3,663 CLARENCE AVENUE,2,1998,0
2020,2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,C0,1130 THROGMORTON AVENUE,3,3714,959000
2020,2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,C0,3259 LAYTON AVENUE,3,3328,950000
2020,2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,C0,1113 DEAN AVENUE,3,2653,0
2020,2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,C0,1628 OHM AVENUE,3,3224,0
2020,2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,C0,3318 GRISWOLD AVE,3,3563,10
2020,2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,C0,1435 SHORE DRIVE,3,2574,0
2020,2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,C0,812 VINCENT AVENUE,3,4725,0
2020,2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,C0,639 VINCENT AVENUE,3,2752,0
2020,2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,C0,639 VINCENT AVENUE,3,2752,655000
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"1530 BAY VIEW AVENUE, 1-3",1,0,281000
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"1406 OUTLOOK AVENUE, 3",1,0,450000
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"1490 OUTLOOK AVENUE, 2A",1,0,532000
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"1490 OUTLOOK AVENUE, 2K",1,0,335000
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"1490 OUTLOOK AVENUE, 2N",1,0,330000
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"1490 OUTLOOK AVENUE, 2Q",1,0,302166
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"1490 OUTLOOK AVENUE, N1",1,0,0
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"850 DEAN AVENUE, 850-1",1,0,1
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"842 DEAN AVENUE, 842-B",1,0,575000
2020,2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,R3,"600 CLARENCE AVENUE, 1H",1,0,0
2020,2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,V0,3439 COUNTRY CLUB ROAD,0,0,995000
2020,2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,V0,N/A DWIGHT PLACE,0,0,0
2020,2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,V0,1531 ROBERTSON PLACE,0,0,1000
2020,2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,V0,N/A OHM AVENUE,0,0,995000
2020,2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,V0,N/A DEAN AVENUE,0,0,850000
2020,2,COUNTRY CLUB,06 TAX CLASS 1 - OTHER,G0,N/A RESEARCH AVENUE,0,0,0
2020,2,COUNTRY CLUB,06 TAX CLASS 1 - OTHER,G0,819 DEAN AVENUE,0,0,850000
2020,2,COUNTRY CLUB,07 RENTALS - WALKUP APARTMENTS,C2,1516 LIBRARY AVENUE,6,2600,1075000
2020,2,COUNTRY CLUB,10 COOPS - ELEVATOR APARTMENTS,D4,"1130 STADIUM AVE, 4F",,,223500
2020,2,COUNTRY CLUB,41 TAX CLASS 4 - OTHER,Z9,N/A DEAN AVENUE,1,240,850000
2020,2,CROTONA PARK,01 ONE FAMILY DWELLINGS,A5,1493 BOSTON RD,1,1152,0
2020,2,CROTONA PARK,01 ONE FAMILY DWELLINGS,A2,1570 CROTONA PARK EAST,1,2500,575000
2020,2,CROTONA PARK,01 ONE FAMILY DWELLINGS,A1,743 CROTONA PARK NORTH,1,1674,970000
2020,2,CROTONA PARK,01 ONE FAMILY DWELLINGS,A1,733 CROTONA PARK NORTH,1,1674,955000
2020,2,CROTONA PARK,01 ONE FAMILY DWELLINGS,A2,1570 CHARLOTTE STREET,1,2700,600000
2020,2,CROTONA PARK,01 ONE FAMILY DWELLINGS,A2,1456 LOUIS NINE BLVD,1,2112,0
2020,2,CROTONA PARK,01 ONE FAMILY DWELLINGS,A2,1530 CHARLOTTE STREET,1,2700,680000
2020,2,CROTONA PARK,01 ONE FAMILY DWELLINGS,A2,1541 MINFORD PLACE,1,2304,597000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1408 FRANKLIN AVENUE,2,2080,0
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1410 FRANKLIN AVENUE,2,2080,0
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1415 CROTONA AVENUE,2,2410,600000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1411 CROTONA AVE,2,2370,0
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B1,1800 CLINTON AVE,2,2356,493818
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B1,747 CROTONA PARK NORTH,2,2039,490000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,741 CROTONA PARK NORTH,2,1721,490000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B3,739 CROTONA PARK NORTH,2,1721,680000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1821 PROSPECT AVENUE,2,2080,985000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B1,843 CROTONA PARK NORTH,2,2180,585000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,A1,860 EAST 175 STREET,1,2453,381987
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B3,1827 WATERLOO PLACE,2,2359,500000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1817 WATERLOO PLACE,2,1916,625000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1822 WATERLOO PLACE,2,1040,625000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1819 TRAFALGAR PLACE,2,2530,650000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1821 MOHEGAN AVE,2,2301,630000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B1,1816 TRAFALGAR PLACE,2,3143,685000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B1,939 JENNINGS STREET,2,2700,0
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B1,1464 VYSE AVE,2,1680,0
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1521 BRYANT AVE,2,2184,785000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1521 BRYANT AVENUE,2,2184,150000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1521 BRYANT AVENUE,2,2184,425000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B1,1502 BRYANT AVENUE,2,2368,294000
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1493 LONGFELLOW AVENUE,2,2600,0
2020,2,CROTONA PARK,02 TWO FAMILY DWELLINGS,B2,1558 LONGFELLOW AVENUE,2,2400,630000
2020,2,CROTONA PARK,03 THREE FAMILY DWELLINGS,C0,1414 CROTONA PARK EAST,3,2508,420000
2020,2,CROTONA PARK,03 THREE FAMILY DWELLINGS,C0,1462 MINFORD PLACE,3,3174,0
2020,2,CROTONA PARK,03 THREE FAMILY DWELLINGS,C0,1543 HOE AVENUE,3,3252,930000
2020,2,CROTONA PARK,03 THREE FAMILY DWELLINGS,C0,1501 BRYANT AVENUE,3,3294,0
2020,2,CROTONA PARK,03 THREE FAMILY DWELLINGS,C0,1501 BRYANT AVENUE,3,3294,650000
2020,2,CROTONA PARK,03 THREE FAMILY DWELLINGS,C0,1485 BRYANT AVENUE,3,3294,0
2020,2,CROTONA PARK,03 THREE FAMILY DWELLINGS,C0,1502 VYSE AVENUE,3,3678,755416
